root;sendfile;compression;noCompression;serverCache;keepalive;basicAuth;tls;ecdsaCertificate;aesTls;tlsMoreBits;mpm;event;worker;processCount;compressionLevel;threadCount;performance;energy
1;0;1;0;1;0;0;1;1;1;0;1;0;1;16;1;128;369.306800;13237.000000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;32;1;128;369.134200;12973.600000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;64;1;128;369.003800;13098.000000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;8;5;128;370.255400;12705.600000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;16;5;128;369.679000;13220.800000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;32;5;128;369.970800;13164.200000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;64;5;128;367.931800;13050.200000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;8;9;128;371.022600;13215.600000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;16;9;128;368.234400;12977.000000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;32;9;128;368.765000;13029.800000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;64;9;128;365.506000;12937.400000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;8;1;256;368.031200;13056.400000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;16;1;256;368.732600;13111.800000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;32;1;256;368.514600;13117.000000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;64;1;256;368.427600;13106.600000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;8;5;256;370.343600;13125.600000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;16;5;256;369.255600;13055.200000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;32;5;256;366.754400;13130.800000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;64;5;256;369.853000;13198.200000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;8;9;256;369.909800;12967.600000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;16;9;256;370.060000;13055.800000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;32;9;256;367.912800;13040.400000
1;0;1;0;1;0;0;1;1;1;0;1;0;1;64;9;256;367.340000;13047.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;1;16;369.583600;13215.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;5;16;369.511000;13066.000000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;9;16;369.767400;13074.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;1;32;368.022400;13141.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;1;32;370.224400;13170.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;5;32;369.181600;12993.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;5;32;367.891600;12785.000000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;9;32;370.761000;13177.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;9;32;370.887000;13103.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;1;64;368.383400;12956.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;1;64;367.947000;13110.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;1;64;369.408000;13072.000000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;5;64;370.454400;12996.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;5;64;369.423800;13155.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;5;64;368.847400;13140.000000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;9;64;367.461400;12972.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;9;64;368.415800;13127.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;9;64;368.295400;13123.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;8;1;128;369.906800;12855.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;1;128;369.260800;13222.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;1;128;367.359400;13160.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;1;128;371.123800;13200.000000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;8;5;128;369.195000;13115.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;5;128;368.243000;13095.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;5;128;368.406800;13175.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;5;128;369.816200;13252.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;8;9;128;368.233600;13106.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;9;128;369.523000;13119.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;9;128;368.208600;13202.000000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;9;128;369.873400;13224.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;8;1;256;367.871200;13185.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;1;256;367.926000;13250.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;1;256;369.715800;13260.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;1;256;369.987800;13231.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;8;5;256;367.927800;12801.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;5;256;369.489800;13229.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;5;256;368.165400;13293.800000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;5;256;367.237600;13131.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;8;9;256;370.344600;13307.200000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;16;9;256;368.900200;13183.400000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;32;9;256;368.495000;12718.600000
1;0;1;0;1;0;0;1;1;1;0;1;1;0;64;9;256;367.742400;13171.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;1;16;368.473000;13137.800000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;5;16;370.600400;13068.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;9;16;365.286200;12845.400000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;1;32;369.335000;12689.400000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;1;32;367.585000;12933.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;5;32;368.692000;13182.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;5;32;366.933200;12960.400000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;9;32;369.994200;13113.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;9;32;369.449000;13148.800000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;1;64;367.534400;12979.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;1;64;368.586000;13009.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;1;64;369.305200;13174.000000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;5;64;367.800400;13249.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;5;64;370.202800;13038.800000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;5;64;370.097400;13133.000000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;9;64;369.410600;12758.800000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;9;64;367.425200;12583.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;9;64;370.792200;13124.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;8;1;128;367.368400;13092.400000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;1;128;368.514600;13178.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;1;128;370.539400;13070.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;1;128;368.592400;13134.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;8;5;128;369.465000;13208.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;5;128;371.899800;13053.000000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;5;128;368.265000;13018.000000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;5;128;367.544200;13118.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;8;9;128;369.639000;13157.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;9;128;370.996000;13200.400000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;9;128;369.768400;13198.800000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;9;128;371.944600;13213.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;8;1;256;371.885800;13315.000000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;1;256;368.107400;13084.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;1;256;369.273000;13049.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;1;256;368.164000;13095.000000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;8;5;256;368.787600;13017.800000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;5;256;370.674800;13072.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;5;256;369.665600;13172.200000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;5;256;370.034800;13085.600000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;8;9;256;367.305600;12869.800000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;16;9;256;368.149600;13240.400000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;32;9;256;370.010000;13150.400000
1;0;1;0;1;0;0;1;1;1;1;1;0;1;64;9;256;371.453600;13083.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;1;16;370.600000;13170.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;5;16;369.404400;13061.400000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;9;16;369.262800;12810.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;1;32;370.078200;13094.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;1;32;370.099000;13149.800000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;5;32;371.190800;13104.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;5;32;367.590200;13052.400000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;9;32;368.810800;13092.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;9;32;369.504800;12721.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;1;64;367.147000;12526.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;1;64;368.693200;12817.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;1;64;369.221000;12808.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;5;64;368.459400;12752.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;5;64;367.848000;12515.800000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;5;64;368.414000;12830.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;9;64;367.359400;12672.400000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;9;64;369.448600;12641.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;9;64;366.036400;12669.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;8;1;128;369.703600;12895.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;1;128;366.859400;12804.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;1;128;368.910600;12816.400000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;1;128;368.822200;12887.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;8;5;128;369.474600;12645.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;5;128;367.873000;12678.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;5;128;368.002400;12757.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;5;128;367.572400;12889.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;8;9;128;368.311200;12583.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;9;128;368.267600;12938.400000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;9;128;366.290400;12830.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;9;128;368.733600;12796.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;8;1;256;367.448400;12669.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;1;256;366.747200;12819.400000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;1;256;367.623000;13020.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;1;256;369.557200;13005.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;8;5;256;368.149400;12792.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;5;256;368.033400;12989.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;5;256;370.610600;12896.000000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;5;256;367.729400;12831.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;8;9;256;369.740000;12790.600000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;16;9;256;367.979600;13023.400000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;32;9;256;369.273600;13072.200000
1;0;1;0;1;0;0;1;1;1;1;1;1;0;64;9;256;367.653400;12921.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;1;16;368.919000;12990.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;5;16;367.150400;12898.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;9;16;367.948200;12823.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;1;32;370.654400;12900.000000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;1;32;368.459800;13028.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;5;32;369.062000;13159.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;5;32;368.688800;13008.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;9;32;367.696600;12933.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;9;32;368.507800;12924.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;1;64;371.677800;12867.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;1;64;368.026400;13086.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;1;64;368.678600;12936.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;5;64;369.512400;13159.000000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;5;64;370.066400;13025.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;5;64;368.562200;12886.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;9;64;368.193400;12782.800000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;9;64;369.814200;12919.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;9;64;368.432000;13158.000000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;8;1;128;370.334600;12901.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;1;128;366.914000;13093.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;1;128;366.998400;13094.800000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;1;128;368.366400;12999.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;8;5;128;369.115400;12906.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;5;128;370.797200;12971.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;5;128;367.232000;13135.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;5;128;367.655800;13045.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;8;9;128;366.932000;12974.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;9;128;370.941600;13160.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;9;128;369.327600;13074.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;9;128;369.543200;12950.400000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;8;1;256;370.115600;13103.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;1;256;366.333000;13209.000000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;1;256;368.353200;13214.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;1;256;368.679400;13100.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;8;5;256;369.828000;13022.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;5;256;367.320200;13101.600000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;5;256;368.269200;13039.800000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;5;256;368.198600;13030.200000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;8;9;256;369.278800;12992.800000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;16;9;256;369.374000;13245.800000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;32;9;256;368.404600;13071.800000
1;0;1;0;1;0;1;1;1;1;0;1;0;1;64;9;256;367.027800;12974.200000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;1;16;367.997200;12881.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;5;16;369.786400;13217.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;9;16;367.877800;12863.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;1;32;368.788000;13015.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;1;32;368.839200;13053.800000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;5;32;367.673200;13060.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;5;32;371.538800;13042.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;9;32;369.595800;12923.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;9;32;367.599800;13158.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;1;64;369.154200;12782.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;1;64;367.460000;12904.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;1;64;368.604400;12739.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;5;64;369.068400;13052.800000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;5;64;367.153200;13124.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;5;64;367.687200;12956.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;9;64;367.681000;12846.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;9;64;368.493400;13132.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;9;64;367.793000;12811.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;8;1;128;369.997000;13054.200000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;1;128;370.038400;13169.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;1;128;370.731400;13139.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;1;128;370.204800;12899.800000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;8;5;128;369.147000;13122.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;5;128;367.494200;12974.200000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;5;128;367.844800;13187.400000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;5;128;370.006000;13070.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;8;9;128;367.729600;12972.800000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;9;128;369.549400;12937.800000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;9;128;367.903400;13175.200000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;9;128;366.875000;13006.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;8;1;256;369.080000;13152.800000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;1;256;366.807200;13247.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;1;256;366.135400;13069.200000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;1;256;370.308400;13022.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;8;5;256;367.175400;13027.600000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;5;256;368.466000;13084.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;5;256;368.908800;13275.200000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;5;256;368.658000;13204.200000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;8;9;256;368.329200;13120.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;16;9;256;367.688600;13020.000000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;32;9;256;369.367600;13113.800000
1;0;1;0;1;0;1;1;1;1;0;1;1;0;64;9;256;367.624600;12919.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;1;16;368.971000;13137.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;5;16;367.857800;12867.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;9;16;369.428400;13118.600000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;1;32;369.902800;13151.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;1;32;369.920400;13022.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;5;32;367.347000;12858.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;5;32;368.815000;12796.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;9;32;368.054400;12879.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;9;32;368.196600;12738.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;1;64;368.451200;13114.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;1;64;369.078200;13184.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;1;64;369.878400;13015.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;5;64;368.843600;12993.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;5;64;369.718000;12885.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;5;64;370.110600;13167.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;9;64;367.770200;12902.600000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;9;64;368.890400;12995.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;9;64;369.867400;13067.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;8;1;128;367.002800;12903.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;1;128;366.662200;12867.800000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;1;128;367.098400;13110.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;1;128;367.859400;12953.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;8;5;128;369.096600;13105.600000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;5;128;367.363800;12909.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;5;128;367.819800;12913.800000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;5;128;367.045400;13041.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;8;9;128;367.307600;12971.600000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;9;128;369.377800;12864.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;9;128;368.234400;12984.800000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;9;128;369.397400;13251.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;8;1;256;368.509200;13163.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;1;256;370.179400;12955.800000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;1;256;368.034200;13007.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;1;256;368.013400;13095.800000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;8;5;256;366.983600;13033.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;5;256;370.520600;13028.400000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;5;256;366.097000;13044.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;5;256;366.498800;13210.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;8;9;256;369.106200;13227.200000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;16;9;256;369.704600;13024.600000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;32;9;256;368.173000;13030.000000
1;0;1;0;1;0;1;1;1;1;1;1;0;1;64;9;256;368.782800;12902.400000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;1;16;369.347400;13000.000000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;5;16;369.566000;13159.200000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;9;16;369.905400;12985.000000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;1;32;367.998000;13095.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;1;32;368.320600;13106.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;5;32;366.455800;12787.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;5;32;367.670600;12960.200000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;9;32;366.378600;13087.200000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;9;32;369.469200;12851.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;16;1;64;366.683000;12923.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;1;64;369.565000;13130.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;1;64;370.257600;12901.400000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;16;5;64;366.799200;13070.200000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;5;64;367.141600;12850.400000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;5;64;366.513400;13001.400000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;16;9;64;368.547600;13182.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;9;64;367.655600;13048.000000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;9;64;370.762200;13006.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;8;1;128;369.406400;13218.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;16;1;128;368.314800;13021.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;1;128;366.931200;12914.400000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;1;128;368.917800;13238.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;8;5;128;367.879200;12926.000000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;16;5;128;367.679600;12843.200000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;5;128;367.854600;12992.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;5;128;371.173800;13166.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;8;9;128;367.476400;12835.200000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;16;9;128;369.212400;13068.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;9;128;367.154000;13165.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;9;128;370.774800;13218.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;8;1;256;368.135800;13114.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;16;1;256;367.963400;13160.600000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;32;1;256;369.868400;13031.800000
1;0;1;0;1;0;1;1;1;1;1;1;1;0;64;1;256;368.558400;13121.800000
